"","measure","location","sex","age","cause","metric","year","val","upper","lower"
"1006531","Incidence","Bristol, City of","Male","45 to 49","Ischemic heart disease","Rate",2017,218.066300174,307.106378898,151.863727997
"1006532","Incidence","Bristol, City of","Female","45 to 49","Ischemic heart disease","Rate",2017,63.2299216193,89.0014553419,41.382646941
"1006533","Incidence","Bristol, City of","Male","50 to 54","Ischemic heart disease","Number",2017,51.7235358404,65.120699366,38.9479743812
"1006534","Incidence","Bristol, City of","Female","50 to 54","Ischemic heart disease","Number",2017,14.4708323517,18.4780490352,10.5911867241
"1006535","Incidence","Bristol, City of","Male","50 to 54","Ischemic heart disease","Percent",2017,0.000880902097633,0.00119233237216,0.000624921460647
"1006536","Incidence","Bristol, City of","Female","50 to 54","Ischemic heart disease","Percent",2017,0.000244209810135,0.000332652276465,0.000167393201938
"1006537","Incidence","Bristol, City of","Male","50 to 54","Ischemic heart disease","Rate",2017,386.455674211,486.553430072,291.002257562
"1006538","Incidence","Bristol, City of","Female","50 to 54","Ischemic heart disease","Rate",2017,111.431373931,142.288594154,81.556503423
"1006539","Incidence","Bristol, City of","Male","55 to 59","Ischemic heart disease","Number",2017,72.5428053862,100.485090559,49.0604835169
"1006540","Incidence","Bristol, City of","Female","55 to 59","Ischemic heart disease","Number",2017,20.7459872514,29.2761330617,13.0268850975
"1006541","Incidence","Bristol, City of","Male","55 to 59","Ischemic heart disease","Percent",2017,0.00143672421976,0.00210944126238,0.000916457369008
"1006542","Incidence","Bristol, City of","Female","55 to 59","Ischemic heart disease","Percent",2017,0.000410725643528,0.000602285465025,0.000241062273107
"1006543","Incidence","Bristol, City of","Male","55 to 59","Ischemic heart disease","Rate",2017,627.641086213,869.398020261,424.471799798
"1006544","Incidence","Bristol, City of","Female","55 to 59","Ischemic heart disease","Rate",2017,181.215825395,255.726495581,113.789606958
"1006545","Incidence","Bristol, City of","Male","60 to 64","Ischemic heart disease","Number",2017,94.6236337163,119.685439855,72.1024581988
"1006546","Incidence","Bristol, City of","Female","60 to 64","Ischemic heart disease","Number",2017,32.1574249519,41.0789326254,24.2285229016
"1006547","Incidence","Bristol, City of","Male","60 to 64","Ischemic heart disease","Percent",2017,0.00216625734818,0.00294599605748,0.00152433555502
"1006548","Incidence","Bristol, City of","Female","60 to 64","Ischemic heart disease","Percent",2017,0.000743531127367,0.00101134902216,0.000514960594872
"1006549","Incidence","Bristol, City of","Male","60 to 64","Ischemic heart disease","Rate",2017,953.948461098,1206.60913856,726.901159243
"1006550","Incidence","Bristol, City of","Female","60 to 64","Ischemic heart disease","Rate",2017,327.57208056,418.451149226,246.804203621
"1006551","Incidence","Bristol, City of","Male","65 to 69","Ischemic heart disease","Number",2017,119.996158727,169.663541935,84.6902145745
"1006552","Incidence","Bristol, City of","Female","65 to 69","Ischemic heart disease","Number",2017,48.4192528603,68.1764253144,33.8871450106
"1006553","Incidence","Bristol, City of","Male","65 to 69","Ischemic heart disease","Percent",2017,0.0028540434947,0.00412000765338,0.00192798765564
"1006554","Incidence","Bristol, City of","Female","65 to 69","Ischemic heart disease","Percent",2017,0.00115507342241,0.00167864414626,0.000784464365068
"1006555","Incidence","Bristol, City of","Male","65 to 69","Ischemic heart disease","Rate",2017,1365.26816779,1930.3637341,963.571295184
"1006556","Incidence","Bristol, City of","Female","65 to 69","Ischemic heart disease","Rate",2017,550.452222411,775.060799443,385.24457071
"1006557","Incidence","Bristol, City of","Male","70 to 74","Ischemic heart disease","Number",2017,139.388494958,181.434791361,108.172588496
"1006558","Incidence","Bristol, City of","Female","70 to 74","Ischemic heart disease","Number",2017,71.1402920764,92.2698158807,54.0324220302
"1006559","Incidence","Bristol, City of","Male","70 to 74","Ischemic heart disease","Percent",2017,0.00377970014502,0.00505214603098,0.00277585820867
"1006560","Incidence","Bristol, City of","Female","70 to 74","Ischemic heart disease","Percent",2017,0.00186412889191,0.00246215376496,0.00135612706051
"1006561","Incidence","Bristol, City of","Male","70 to 74","Ischemic heart disease","Rate",2017,1939.02390215,2523.92708045,1504.78154394
"1006562","Incidence","Bristol, City of","Female","70 to 74","Ischemic heart disease","Rate",2017,952.146964308,1234.94608363,723.173958226
"1006563","Incidence","Bristol, City of","Male","75 to 79","Ischemic heart disease","Number",2017,133.944296463,196.73708928,93.8297213376
"1006564","Incidence","Bristol, City of","Female","75 to 79","Ischemic heart disease","Number",2017,87.8647031982,131.569759957,60.5995770855
"1006565","Incidence","Bristol, City of","Male","75 to 79","Ischemic heart disease","Percent",2017,0.0049097644995,0.00714800445542,0.00334955318691
"1006566","Incidence","Bristol, City of","Female","75 to 79","Ischemic heart disease","Percent",2017,0.00282398496059,0.00419043156904,0.00187993083947
"1006567","Incidence","Bristol, City of","Male","75 to 79","Ischemic heart disease","Rate",2017,2674.8641936,3928.83466908,1873.77714863
"1006568","Incidence","Bristol, City of","Female","75 to 79","Ischemic heart disease","Rate",2017,1532.39185765,2294.62368315,1056.87830406
"1006569","Incidence","Bristol, City of","Male","80 to 84","Ischemic heart disease","Number",2017,114.559321542,153.990985919,85.7061973509
"1006570","Incidence","Bristol, City of","Female","80 to 84","Ischemic heart disease","Number",2017,100.868978121,133.284046437,76.9294708756
"1006571","Incidence","Bristol, City of","Male","80 to 84","Ischemic heart disease","Percent",2017,0.00544127939329,0.00763528745826,0.00398732342607
"1006572","Incidence","Bristol, City of","Female","80 to 84","Ischemic heart disease","Percent",2017,0.00359292337493,0.00488732340013,0.00266553029736
"1006573","Incidence","Bristol, City of","Male","80 to 84","Ischemic heart disease","Rate",2017,3376.55494985,4538.7753588,2526.12952837
"1006574","Incidence","Bristol, City of","Female","80 to 84","Ischemic heart disease","Rate",2017,2195.74963968,2901.37168424,1674.62644216
"1006575","Incidence","Bristol, City of","Male","85 to 89","Ischemic heart disease","Number",2017,78.963554044,106.690741886,58.3952234535
"1006576","Incidence","Bristol, City of","Female","85 to 89","Ischemic heart disease","Number",2017,95.0723892421,131.828184186,69.9705041277
"1006577","Incidence","Bristol, City of","Male","85 to 89","Ischemic heart disease","Percent",2017,0.00564419987037,0.0077118971761,0.00403250002613
"1006578","Incidence","Bristol, City of","Female","85 to 89","Ischemic heart disease","Percent",2017,0.00420989125272,0.00581339830464,0.00301567698676
"1006579","Incidence","Bristol, City of","Male","85 to 89","Ischemic heart disease","Rate",2017,4044.04802381,5464.07123016,2990.65930942
"1006580","Incidence","Bristol, City of","Female","85 to 89","Ischemic heart disease","Rate",2017,2942.01993099,4079.42987899,2165.24081667
"1006581","Incidence","Bristol, City of","Male","90 to 94","Ischemic heart disease","Number",2017,35.5272691895,46.964508603,26.5158902833
"1006582","Incidence","Bristol, City of","Female","90 to 94","Ischemic heart disease","Number",2017,62.0578248605,80.885743657,46.8040149826
"1006583","Incidence","Bristol, City of","Male","90 to 94","Ischemic heart disease","Percent",2017,0.00570601250592,0.0075761841141,0.00408957868354
"1006584","Incidence","Bristol, City of","Female","90 to 94","Ischemic heart disease","Percent",2017,0.00443715844831,0.00584865931694,0.0033182666721
"1006585","Incidence","Bristol, City of","Male","90 to 94","Ischemic heart disease","Rate",2017,4583.29658362,6058.79024035,3420.75797324
"1006586","Incidence","Bristol, City of","Female","90 to 94","Ischemic heart disease","Rate",2017,3487.90052588,4546.10564376,2630.5747718
"1006587","Incidence","Bristol, City of","Male","95 plus","Ischemic heart disease","Number",2017,8.09655668096,11.7756564351,5.31140536499
"1006588","Incidence","Bristol, City of","Female","95 plus","Ischemic heart disease","Number",2017,22.8403009633,33.2365195412,14.2505629782
"1006589","Incidence","Bristol, City of","Male","95 plus","Ischemic heart disease","Percent",2017,0.0056695909999,0.00858019618397,0.00369883179032
"1006590","Incidence","Bristol, City of","Female","95 plus","Ischemic heart disease","Percent",2017,0.00442089203331,0.00675452614287,0.00276531629248
"1006591","Incidence","Bristol, City of","Male","95 plus","Ischemic heart disease","Rate",2017,4994.14826512,7263.50428624,3276.20085107
"1006592","Incidence","Bristol, City of","Female","95 plus","Ischemic heart disease","Rate",2017,3833.43663728,5578.30178811,2391.76490319
"1006593","Incidence","Bristol, City of","Male","Under 5","Stroke","Number",2017,0.980963313395,1.43334429545,0.666278300364
"1006594","Incidence","Bristol, City of","Female","Under 5","Stroke","Number",2017,1.1002847319,1.58256522179,0.746149505212
"1006595","Incidence","Bristol, City of","Male","Under 5","Stroke","Percent",2017,8.54466554833e-06,1.27601156933e-05,5.36174582157e-06
"1006596","Incidence","Bristol, City of","Female","Under 5","Stroke","Percent",2017,1.02480544922e-05,1.48209926133e-05,6.65671018464e-06
"1006597","Incidence","Bristol, City of","Male","Under 5","Stroke","Rate",2017,6.10404952966,8.91899264019,4.14592033201
"1006598","Incidence","Bristol, City of","Female","Under 5","Stroke","Rate",2017,7.22137772798,10.386676207,4.89712095649
"1006599","Incidence","Bristol, City of","Male","5 to 9","Stroke","Number",2017,0.768085171659,1.21025007759,0.406291629839
"1006600","Incidence","Bristol, City of","Female","5 to 9","Stroke","Number",2017,0.872286413106,1.34538965903,0.489337678512
"1006601","Incidence","Bristol, City of","Male","5 to 9","Stroke","Percent",2017,7.97958517577e-06,1.33701987788e-05,4.02824318523e-06
"1006602","Incidence","Bristol, City of","Female","5 to 9","Stroke","Percent",2017,9.34150138364e-06,1.4711829641e-05,5.08294443896e-06
"1006603","Incidence","Bristol, City of","Male","5 to 9","Stroke","Rate",2017,5.176064261,8.15577803691,2.73796665051
"1006604","Incidence","Bristol, City of","Female","5 to 9","Stroke","Rate",2017,6.09705456747,9.40392288857,3.42034277157
"1006605","Incidence","Bristol, City of","Male","10 to 14","Stroke","Number",2017,0.589079536427,1.00092523807,0.300538543187
"1006606","Incidence","Bristol, City of","Female","10 to 14","Stroke","Number",2017,0.676977386743,1.05880641818,0.373426447505
"1006607","Incidence","Bristol, City of","Male","10 to 14","Stroke","Percent",2017,9.30565529169e-06,1.64816146827e-05,4.55878775361e-06
"1006608","Incidence","Bristol, City of","Female","10 to 14","Stroke","Percent",2017,1.02704322804e-05,1.74278720459e-05,5.31441770964e-06
"1006609","Incidence","Bristol, City of","Male","10 to 14","Stroke","Rate",2017,4.82916309165,8.20539658617,2.46375837323
"1006610","Incidence","Bristol, City of","Female","10 to 14","Stroke","Rate",2017,5.55761150298,8.69221756048,3.06562547112
"1006611","Incidence","Bristol, City of","Male","15 to 19","Stroke","Number",2017,0.568672018502,0.941632434169,0.312954700419
"1006612","Incidence","Bristol, City of","Female","15 to 19","Stroke","Number",2017,0.671062367774,1.07375484638,0.359308476045
"1006613","Incidence","Bristol, City of","Male","15 to 19","Stroke","Percent",2017,9.4365389162e-06,1.61381464228e-05,4.93014019492e-06
"1006614","Incidence","Bristol, City of","Female","15 to 19","Stroke","Percent",2017,9.49291054389e-06,1.59565233567e-05,4.80999463239e-06
"1006615","Incidence","Bristol, City of","Male","15 to 19","Stroke","Rate",2017,4.56823748101,7.56429090786,2.51401747545
"1006616","Incidence","Bristol, City of","Female","15 to 19","Stroke","Rate",2017,5.15489153463,8.24824939333,2.76009549996
"1006617","Incidence","Bristol, City of","Male","20 to 24","Stroke","Number",2017,1.02580606237,1.53950416724,0.650190811316
"1006618","Incidence","Bristol, City of","Female","20 to 24","Stroke","Number",2017,1.2087920068,1.79483858968,0.770790967324
"1006619","Incidence","Bristol, City of","Male","20 to 24","Stroke","Percent",2017,1.15972998096e-05,1.85620036262e-05,7.00206218312e-06
"1006620","Incidence","Bristol, City of","Female","20 to 24","Stroke","Percent",2017,1.15736029882e-05,1.79640134233e-05,7.02611704585e-06
"1006621","Incidence","Bristol, City of","Male","20 to 24","Stroke","Rate",2017,5.70033670875,8.55492323518,3.61306750408
"1006622","Incidence","Bristol, City of","Female","20 to 24","Stroke","Rate",2017,6.59045300427,9.78563665956,4.20242822393
"1006623","Incidence","Bristol, City of","Male","25 to 29","Stroke","Number",2017,1.95512803172,2.95854259404,1.20687073161
"1006624","Incidence","Bristol, City of","Female","25 to 29","Stroke","Number",2017,2.25937767004,3.44408520192,1.42264545029
"1006625","Incidence","Bristol, City of","Male","25 to 29","Stroke","Percent",2017,1.67313104915e-05,2.57682112216e-05,9.86131223192e-06
"1006626","Incidence","Bristol, City of","Female","25 to 29","Stroke","Percent",2017,1.72383805926e-05,2.77535017048e-05,1.03721117119e-05
"1006627","Incidence","Bristol, City of","Male","25 to 29","Stroke","Rate",2017,8.22544879872,12.4469294242,5.07744416145
"1006628","Incidence","Bristol, City of","Female","25 to 29","Stroke","Rate",2017,9.86426736928,15.0366084099,6.2111595062
"1006629","Incidence","Bristol, City of","Male","30 to 34","Stroke","Number",2017,3.28896669273,4.23763043421,2.49085746644
"1006630","Incidence","Bristol, City of","Female","30 to 34","Stroke","Number",2017,3.71168403791,4.76868561629,2.80200646663
"1006631","Incidence","Bristol, City of","Male","30 to 34","Stroke","Percent",2017,3.17445788871e-05,4.35376893801e-05,2.23206705326e-05
"1006632","Incidence","Bristol, City of","Female","30 to 34","Stroke","Percent",2017,3.30315242283e-05,4.5605596627e-05,2.33990278901e-05
"1006633","Incidence","Bristol, City of","Male","30 to 34","Stroke","Rate",2017,15.2957917877,19.7076829443,11.5840751029
"1006634","Incidence","Bristol, City of","Female","30 to 34","Stroke","Rate",2017,18.4391856058,23.6902382521,13.920020341
"1006635","Incidence","Bristol, City of","Male","35 to 39","Stroke","Number",2017,5.382443902,7.24744498038,4.02149117239
"1006636","Incidence","Bristol, City of","Female","35 to 39","Stroke","Number",2017,5.78581478993,7.54314600161,4.37833413945
"1006637","Incidence","Bristol, City of","Male","35 to 39","Stroke","Percent",2017,5.60426279074e-05,7.83786349616e-05,3.87995121313e-05
"1006638","Incidence","Bristol, City of","Female","35 to 39","Stroke","Percent",2017,5.97947270205e-05,8.33369265312e-05,4.08029828331e-05
